# sample_id,timestamp,fsr1,fsr2,fsr3
160905,321810,422,381,450
160906,321812,418,379,449
160907,321814,419,378,452
160908,321816,420,381,450
160909,321818,421,381,447
160910,321820,420,381,449
160911,321822,421,381,452
160912,321824,417,380,452
160913,321826,422,382,447
160914,321828,417,377,453
160915,321830,418,380,452
160916,321832,421,377,450
160917,321834,425,380,449
160918,321836,423,381,452
160919,321838,420,381,449
160920,321840,420,384,449
160921,321842,421,379,447
160922,321844,421,380,452
160923,321846,419,381,451
160924,321848,420,379,449
160925,321850,418,381,454
160926,321852,422,382,451
160927,321854,418,376,448
160928,321856,419,382,446
160929,321858,421,380,449
160930,321860,419,383,449
160931,321862,424,378,448
160932,321864,418,380,449
160933,321866,419,381,448
160934,321868,417,384,452
160935,321870,422,383,451
160936,321872,421,380,449
160937,321874,422,381,453
160938,321876,419,378,450
160939,321878,420,382,449
160940,321880,421,378,451
160941,321882,419,378,452
160942,321884,420,379,451
160943,321886,420,378,451
160944,321888,422,381,454
160945,321890,423,378,451
160946,321892,419,377,450
160947,321894,420,381,450
160948,321896,423,375,451
160949,321898,419,380,450
160950,321900,419,380,451
160951,321902,420,384,450
160952,321904,421,376,448
160953,321906,423,381,446
160954,321908,420,379,449
160955,321910,419,379,452
160956,321912,421,380,451
160957,321914,421,381,451
160958,321916,417,382,446
160959,321918,426,381,451
160960,321920,418,380,450
160961,321922,421,382,456
160962,321924,420,381,450
160963,321926,423,381,452
160964,321928,419,378,449
160965,321930,424,379,451
160966,321932,422,380,451
160967,321934,421,378,449
160968,321936,424,380,450
160969,321938,421,381,449
160970,321940,419,380,448
160971,321942,420,379,452
160972,321944,419,380,449
160973,321946,421,376,452
160974,321948,421,379,449
160975,321950,420,382,447
160976,321952,421,379,449
160977,321954,418,383,452
160978,321956,418,379,447
160979,321958,419,378,452
160980,321960,419,381,449
160981,321962,420,377,450
160982,321964,419,380,451
160983,321966,418,382,451
160984,321968,424,376,453
160985,321970,421,382,449
160986,321972,424,381,447
160987,321974,419,380,452
160988,321976,419,377,450
160989,321978,421,383,453
160990,321980,422,380,452
160991,321982,418,382,448
160992,321984,423,386,451
160993,321986,424,383,453
160994,321988,420,383,452
160995,321990,420,380,445
160996,321992,418,381,448
160997,321994,419,377,449
160998,321996,420,381,448
160999,321998,419,382,450
161000,322000,421,380,447
161001,322002,420,378,451
161002,322004,422,380,451
161003,322006,423,383,453
161004,322008,422,381,453
161005,322010,418,380,448
161006,322012,420,381,449
161007,322014,419,381,449
161008,322016,423,384,449
161009,322018,420,382,450
161010,322020,420,383,450
161011,322022,420,382,450
161012,322024,423,380,448
161013,322026,419,380,452
161014,322028,421,382,450
161015,322030,421,382,451
161016,322032,418,377,450
161017,322034,422,380,450
161018,322036,420,381,450
161019,322038,419,377,448
161020,322040,420,379,447
161021,322042,416,384,450
161022,322044,423,383,453
161023,322046,417,380,454
161024,322048,421,381,451
161025,322050,420,380,451
161026,322052,418,381,449
161027,322054,418,382,446
161028,322056,422,380,449
161029,322058,419,381,450
161030,322060,419,381,451
161031,322062,421,379,447
161032,322064,423,382,452
161033,322066,419,381,452
161034,322068,424,382,452
161035,322070,421,377,450
161036,322072,417,381,454
161037,322074,421,383,451
161038,322076,420,380,453
161039,322078,418,382,451
161040,322080,416,381,450
161041,322082,420,379,451
161042,322084,420,381,448
161043,322086,423,377,451
161044,322088,422,380,451
161045,322090,420,381,451
161046,322092,420,380,450
161047,322094,417,380,449
161048,322096,418,378,452
161049,322098,423,382,450
161050,322100,417,383,446
161051,322102,425,379,450
161052,322104,418,382,449
161053,322106,419,383,449
161054,322108,422,380,448
161055,322110,420,379,450
161056,322112,423,381,450
161057,322114,422,379,448
161058,322116,420,376,449
161059,322118,421,379,447
161060,322120,420,379,450
161061,322122,419,381,452
161062,322124,418,385,449
161063,322126,419,378,449
161064,322128,420,381,450
161065,322130,420,379,450
161066,322132,422,384,451
161067,322134,421,379,450
161068,322136,422,381,452
161069,322138,416,380,450
161070,322140,421,383,450
161071,322142,422,382,451
161072,322144,420,378,450
161073,322146,420,381,452
161074,322148,422,380,448
161075,322150,421,378,450
161076,322152,420,382,450
161077,322154,421,379,448
161078,322156,420,379,451
161079,322158,420,385,449
161080,322160,423,381,450
161081,322162,419,378,449
161082,322164,422,380,446
161083,322166,418,385,449
161084,322168,420,382,451
161085,322170,420,380,453
161086,322172,420,381,453
161087,322174,423,374,450
161088,322176,416,382,449
161089,322178,422,377,450
161090,322180,421,379,452
161091,322182,420,381,454
161092,322184,419,380,452
161093,322186,417,380,449
161094,322188,421,380,447
161095,322190,417,377,445
161096,322192,421,381,449
161097,322194,423,382,449
161098,322196,422,380,453
161099,322198,419,378,452
161100,322200,424,383,451
161101,322202,419,381,450
161102,322204,419,379,449
161103,322206,420,379,449
161104,322208,422,381,447
161105,322210,419,379,451
161106,322212,421,380,452
161107,322214,423,378,448
161108,322216,420,382,447
161109,322218,422,376,450
161110,322220,421,378,453
161111,322222,421,378,447
161112,322224,421,381,450
161113,322226,423,380,448
161114,322228,419,377,450
161115,322230,420,380,451
161116,322232,422,379,449
161117,322234,419,382,448
161118,322236,418,380,449
161119,322238,420,379,452
161120,322240,419,377,448
161121,322242,419,380,449
161122,322244,420,381,447
161123,322246,420,382,450
161124,322248,419,378,446
161125,322250,416,381,450
161126,322252,417,382,450
161127,322254,418,378,450
161128,322256,422,380,447
161129,322258,417,382,451
161130,322260,418,377,451
161131,322262,418,379,448
161132,322264,420,382,448
161133,322266,421,379,449
161134,322268,423,381,454
161135,322270,422,380,448
161136,322272,419,379,449
161137,322274,421,379,453
161138,322276,418,381,450
161139,322278,417,379,448
161140,322280,421,380,446
161141,322282,420,379,450
161142,322284,420,377,450
161143,322286,419,379,450
161144,322288,420,378,449
161145,322290,419,381,449
161146,322292,420,381,449
161147,322294,423,381,448
161148,322296,422,378,446
161149,322298,421,382,449
161150,322300,421,382,449
161151,322302,415,382,450
161152,322304,418,383,451
161153,322306,423,381,451
161154,322308,422,385,453
161155,322310,421,380,449
161156,322312,423,377,450
161157,322314,420,378,452
161158,322316,422,376,450
161159,322318,421,381,452
161160,322320,424,380,451
161161,322322,426,380,448
161162,322324,423,380,452
161163,322326,417,379,451
161164,322328,419,379,451
161165,322330,422,379,450
161166,322332,421,378,449
161167,322334,424,383,451
161168,322336,417,379,452
161169,322338,420,381,451
161170,322340,423,382,448
161171,322342,419,380,447
161172,322344,420,379,449
161173,322346,420,376,449
161174,322348,424,379,452
161175,322350,420,381,450
161176,322352,424,379,449
161177,322354,421,382,450
161178,322356,420,382,455
161179,322358,413,377,447
161180,322360,424,380,452
161181,322362,419,382,454
161182,322364,419,380,447
161183,322366,423,382,448
161184,322368,421,378,451
161185,322370,424,379,445
161186,322372,419,380,452
161187,322374,420,382,446
161188,322376,424,382,446
161189,322378,421,384,449
161190,322380,420,381,454
161191,322382,420,380,450
161192,322384,421,380,451
161193,322386,421,381,448
161194,322388,424,377,448
161195,322390,419,380,454
161196,322392,421,381,452
161197,322394,421,381,448
161198,322396,418,379,452
161199,322398,422,381,451
161200,322400,420,380,450
161201,322402,424,375,452
161202,322404,420,379,446
161203,322406,421,382,450
161204,322408,422,382,449
161205,322410,420,379,448
161206,322412,419,376,451
161207,322414,419,379,453
161208,322416,423,378,452
161209,322418,423,382,452
161210,322420,421,378,447
161211,322422,418,381,452
161212,322424,417,385,451
161213,322426,419,381,448
161214,322428,417,381,450
161215,322430,421,383,454
161216,322432,420,379,456
161217,322434,423,382,453
161218,322436,421,383,449
161219,322438,419,380,450
161220,322440,423,373,450
161221,322442,422,380,449
161222,322444,421,379,452
161223,322446,421,379,450
161224,322448,417,378,455
161225,322450,419,379,450
161226,322452,420,379,449
161227,322454,419,381,454
161228,322456,419,380,449
161229,322458,415,380,450
161230,322460,423,381,449
161231,322462,421,380,451
161232,322464,419,381,450
161233,322466,419,379,452
161234,322468,421,380,452
161235,322470,420,382,447
161236,322472,422,382,449
161237,322474,422,379,449
161238,322476,419,377,450
161239,322478,421,380,450
161240,322480,419,382,449
161241,322482,425,380,447
161242,322484,419,381,449
161243,322486,420,381,454
161244,322488,422,382,451
161245,322490,419,380,451
161246,322492,420,380,452
161247,322494,420,378,451
161248,322496,418,379,446
161249,322498,421,382,450
161250,322500,421,378,449
161251,322502,424,380,450
161252,322504,418,379,450
161253,322506,424,383,448
161254,322508,422,381,449
161255,322510,418,380,447
161256,322512,420,384,448
161257,322514,423,379,451
161258,322516,421,376,450
161259,322518,417,376,451
161260,322520,418,382,452
161261,322522,421,381,450
161262,322524,415,376,447
161263,322526,421,377,448
161264,322528,421,379,448
161265,322530,421,381,453
161266,322532,419,379,451
161267,322534,420,378,446
161268,322536,419,379,449
161269,322538,423,378,452
161270,322540,422,382,450
161271,322542,421,380,447
161272,322544,421,382,452
161273,322546,421,379,446
161274,322548,418,380,450
161275,322550,418,381,449
161276,322552,419,379,448
161277,322554,422,379,449
161278,322556,419,383,451
161279,322558,423,383,451
161280,322560,421,381,448
161281,322562,421,385,451
161282,322564,420,381,452
161283,322566,421,377,449
161284,322568,421,381,450
161285,322570,422,379,448
161286,322572,422,381,451
161287,322574,421,379,448
161288,322576,420,380,451
161289,322578,420,382,451
161290,322580,422,384,450
161291,322582,423,377,450
161292,322584,418,379,452
161293,322586,419,379,450
161294,322588,420,380,449
161295,322590,423,381,447
161296,322592,417,376,449
161297,322594,419,380,450
161298,322596,418,382,449
161299,322598,419,380,449
161300,322600,422,379,447
161301,322602,423,380,445
161302,322604,420,383,449
161303,322606,420,381,447
161304,322608,422,379,448
161305,322610,420,378,447
161306,322612,419,382,450
161307,322614,415,377,451
161308,322616,420,381,448
161309,322618,422,375,449
161310,322620,419,379,451
161311,322622,422,379,448
161312,322624,419,378,445
161313,322626,421,379,448
161314,322628,420,382,451
161315,322630,416,382,442
161316,322632,419,383,450
161317,322634,418,380,448
161318,322636,420,379,447
161319,322638,417,376,452
161320,322640,419,386,450
161321,322642,419,379,453
161322,322644,417,379,448
161323,322646,418,378,453
161324,322648,424,378,456
161325,322650,420,383,448
161326,322652,418,377,449
161327,322654,420,382,453
161328,322656,417,381,452
161329,322658,420,380,451
161330,322660,420,381,448
161331,322662,420,382,454
161332,322664,419,379,449
161333,322666,417,379,449
161334,322668,418,379,448
161335,322670,422,379,450
161336,322672,416,382,449
161337,322674,420,378,446
161338,322676,422,380,445
161339,322678,420,377,450
161340,322680,422,381,447
161341,322682,421,377,448
161342,322684,420,379,451
161343,322686,419,381,453
161344,322688,419,378,448
161345,322690,422,379,448
161346,322692,419,379,448
161347,322694,420,381,453
161348,322696,424,381,450
161349,322698,418,380,451
161350,322700,418,382,452
161351,322702,420,382,452
161352,322704,424,380,450
161353,322706,420,382,451
161354,322708,422,379,448
161355,322710,420,379,452
161356,322712,423,375,451
161357,322714,419,378,450
161358,322716,418,381,448
161359,322718,417,377,449
161360,322720,420,381,449
161361,322722,420,380,452
161362,322724,421,383,449
161363,322726,418,379,450
161364,322728,419,381,453
161365,322730,425,379,453
161366,322732,421,382,450
161367,322734,419,383,449
161368,322736,423,380,450
161369,322738,422,380,448
161370,322740,422,380,448
161371,322742,422,381,451
161372,322744,420,381,451
161373,322746,420,381,451
161374,322748,421,381,449
161375,322750,421,380,451
161376,322752,417,383,448
161377,322754,422,381,451
161378,322756,418,383,452
161379,322758,421,378,449
161380,322760,420,381,450
161381,322762,419,380,450
161382,322764,420,378,452
161383,322766,423,381,449
161384,322768,423,384,453
161385,322770,419,378,456
161386,322772,418,381,451
161387,322774,421,382,447
161388,322776,424,378,449
161389,322778,421,381,448
161390,322780,422,379,447
161391,322782,423,381,448
161392,322784,418,379,452
161393,322786,418,382,453
161394,322788,419,379,450
161395,322790,421,383,449
161396,322792,420,379,448
161397,322794,421,379,448
161398,322796,420,378,448
161399,322798,423,378,450
161400,322800,422,382,447
161401,322802,418,379,450
161402,322804,417,383,450
161403,322806,419,383,448
161404,322808,420,378,451
161405,322810,424,380,453
161406,322812,421,381,448
161407,322814,418,382,453
161408,322816,423,377,454
161409,322818,418,379,446
161410,322820,420,379,452
161411,322822,421,380,454
161412,322824,417,380,450
161413,322826,422,380,452
161414,322828,418,379,447
161415,322830,419,378,451
161416,322832,422,378,450
161417,322834,424,381,446
161418,322836,417,381,451
161419,322838,419,377,449
161420,322840,423,380,451
161421,322842,421,380,451
161422,322844,421,380,448
161423,322846,420,382,452
161424,322848,420,377,452
161425,322850,418,378,451
161426,322852,420,381,451
161427,322854,418,379,448
161428,322856,419,383,451
161429,322858,417,376,447
161430,322860,416,381,448
161431,322862,420,380,451
161432,322864,419,384,450
161433,322866,418,377,454
161434,322868,423,379,451
161435,322870,419,384,450
161436,322872,419,378,450
161437,322874,418,383,452
161438,322876,415,385,447
161439,322878,418,378,452
161440,322880,418,378,453
161441,322882,419,381,451
161442,322884,421,385,450
161443,322886,421,381,448
161444,322888,419,380,449
161445,322890,420,379,448
161446,322892,419,377,451
161447,322894,420,378,450
161448,322896,419,379,447
161449,322898,418,384,447
161450,322900,421,383,449
161451,322902,420,381,449
161452,322904,421,375,449
161453,322906,417,379,451
161454,322908,420,380,447
161455,322910,416,384,452
161456,322912,418,380,446
161457,322914,423,379,449
161458,322916,420,380,451
161459,322918,420,381,450
161460,322920,418,383,452
161461,322922,423,382,448
161462,322924,418,380,452
161463,322926,422,380,449
161464,322928,420,382,450
161465,322930,420,383,453
161466,322932,421,381,451
161467,322934,420,379,453
161468,322936,418,378,451
161469,322938,418,382,451
161470,322940,418,377,449
161471,322942,416,380,448
161472,322944,419,383,449
161473,322946,420,379,449
161474,322948,422,382,451
161475,322950,420,380,449
161476,322952,421,378,450
161477,322954,422,378,449
161478,322956,423,382,450
161479,322958,423,379,453
161480,322960,420,380,451
161481,322962,423,379,447
161482,322964,418,380,450
161483,322966,421,379,450
161484,322968,421,381,451
161485,322970,420,381,452
161486,322972,421,380,448
161487,322974,418,379,451
161488,322976,419,382,450
161489,322978,422,383,450
161490,322980,417,382,450
161491,322982,421,378,452
161492,322984,419,377,448
161493,322986,422,375,452
161494,322988,420,380,450
161495,322990,419,381,452
161496,322992,418,379,451
161497,322994,418,378,448
161498,322996,419,380,450
161499,322998,421,379,449
161500,323000,420,382,449
161501,323002,418,375,451
161502,323004,417,380,450
161503,323006,420,381,453
161504,323008,422,381,451
161505,323010,418,383,448
161506,323012,419,382,449
161507,323014,423,380,449
161508,323016,422,380,450
161509,323018,423,386,451
161510,323020,418,378,450
161511,323022,421,381,451
161512,323024,424,377,451
161513,323026,419,380,453
161514,323028,420,379,449
161515,323030,415,381,452
161516,323032,420,381,454
161517,323034,418,378,448
161518,323036,417,378,450
161519,323038,417,382,450
161520,323040,421,381,454
161521,323042,419,376,449
161522,323044,419,378,449
161523,323046,419,384,451
161524,323048,420,378,450
161525,323050,418,380,451
161526,323052,421,380,449
161527,323054,419,381,448
161528,323056,421,378,452
161529,323058,422,379,447
161530,323060,419,382,447
161531,323062,422,380,454
161532,323064,417,380,452
161533,323066,418,385,450
161534,323068,421,377,450
161535,323070,420,383,449
161536,323072,421,382,449
161537,323074,423,381,450
161538,323076,422,380,452
161539,323078,419,382,452
161540,323080,419,380,448
161541,323082,419,381,450
161542,323084,423,379,450
161543,323086,420,382,450
161544,323088,419,381,445
161545,323090,421,377,450
161546,323092,419,382,450
161547,323094,421,380,448
161548,323096,420,380,449
161549,323098,421,381,452
161550,323100,419,379,448
161551,323102,421,378,449
161552,323104,418,381,447
161553,323106,421,378,445
161554,323108,420,379,452
161555,323110,422,379,450
161556,323112,426,378,448
161557,323114,418,381,452
161558,323116,421,382,453
161559,323118,418,380,450
161560,323120,424,378,454
161561,323122,421,377,453
161562,323124,420,382,451
161563,323126,419,380,448
161564,323128,419,383,447
161565,323130,415,383,449
161566,323132,421,382,452
161567,323134,423,382,451
161568,323136,416,380,449
161569,323138,422,380,449
161570,323140,424,381,453
161571,323142,419,381,452
161572,323144,420,378,446
161573,323146,420,380,453
161574,323148,420,380,450
161575,323150,423,380,451
161576,323152,419,379,449
161577,323154,422,382,451
161578,323156,420,381,453
161579,323158,421,383,452
161580,323160,422,381,447
161581,323162,420,381,449
161582,323164,419,381,451
161583,323166,421,384,452
161584,323168,419,383,445
161585,323170,418,380,453
161586,323172,423,378,448
161587,323174,416,380,450
161588,323176,417,380,449
161589,323178,423,382,449
161590,323180,422,381,452
161591,323182,418,384,450
161592,323184,424,379,452
161593,323186,420,377,450
161594,323188,420,382,449
161595,323190,420,383,449
161596,323192,420,380,449
161597,323194,419,379,449
161598,323196,421,383,450
161599,323198,419,380,453
161600,323200,423,382,450
161601,323202,418,377,448
161602,323204,418,380,450
161603,323206,421,378,448
161604,323208,419,376,447
161605,323210,420,383,450
161606,323212,417,379,450
161607,323214,419,375,447
161608,323216,420,378,451
161609,323218,422,378,448
161610,323220,423,378,449
161611,323222,420,378,450
161612,323224,418,381,451
161613,323226,421,381,448
161614,323228,422,381,450
161615,323230,421,379,446
161616,323232,420,380,451
161617,323234,420,379,450
161618,323236,418,377,447
161619,323238,415,383,447
161620,323240,422,382,450
161621,323242,417,381,450
161622,323244,425,381,451
161623,323246,421,377,450
161624,323248,416,380,452
161625,323250,425,377,453
161626,323252,418,378,450
161627,323254,415,380,450
161628,323256,420,383,451
161629,323258,418,378,451
161630,323260,423,379,452
161631,323262,420,382,450
161632,323264,424,383,447
161633,323266,420,380,452
161634,323268,419,381,452
161635,323270,420,382,449
161636,323272,422,380,449
161637,323274,421,376,449
161638,323276,424,378,452
161639,323278,420,381,449
161640,323280,418,380,454
161641,323282,422,382,451
161642,323284,422,380,453
161643,323286,424,382,447
161644,323288,421,381,453
161645,323290,420,374,450
161646,323292,420,379,448
161647,323294,418,378,453
161648,323296,417,382,449
161649,323298,420,381,453
161650,323300,421,383,452
161651,323302,422,379,447
161652,323304,420,379,451
161653,323306,419,378,452
161654,323308,423,381,451
161655,323310,422,379,448
161656,323312,420,383,447
161657,323314,417,381,449
161658,323316,420,380,450
161659,323318,423,380,450
161660,323320,421,381,451
161661,323322,419,379,450
161662,323324,420,380,452
161663,323326,422,380,447
161664,323328,420,377,449
161665,323330,415,383,451
161666,323332,424,382,449
161667,323334,421,379,450
161668,323336,421,378,451
161669,323338,423,377,455
161670,323340,424,378,450
161671,323342,420,380,446
161672,323344,422,378,450
161673,323346,416,381,447
161674,323348,420,377,450
161675,323350,420,379,449
161676,323352,417,383,448
161677,323354,422,383,450
161678,323356,424,381,450
161679,323358,418,378,448
161680,323360,416,380,452
161681,323362,421,378,448
161682,323364,418,380,451
161683,323366,414,383,453
161684,323368,422,381,451
161685,323370,418,380,452
161686,323372,420,381,450
161687,323374,418,383,449
161688,323376,420,381,450
161689,323378,421,379,451
161690,323380,421,382,451
161691,323382,419,382,450
161692,323384,418,379,450
161693,323386,418,380,450
161694,323388,424,376,453
161695,323390,421,383,447
161696,323392,422,383,449
161697,323394,422,378,452
161698,323396,422,377,452
161699,323398,425,380,451
161700,323400,420,381,450
161701,323402,422,379,451
161702,323404,421,383,448
161703,323406,421,384,450
161704,323408,420,383,450
161705,323410,424,381,451
161706,323412,421,381,451
161707,323414,423,381,447
161708,323416,422,380,453
161709,323418,418,381,451
161710,323420,421,378,450
161711,323422,419,377,450
161712,323424,419,378,450
161713,323426,417,377,450
161714,323428,417,381,447
161715,323430,417,377,451
161716,323432,422,378,449
161717,323434,420,377,449
161718,323436,422,382,453
161719,323438,421,381,448
161720,323440,421,381,450
161721,323442,417,379,456
161722,323444,422,380,451
161723,323446,421,377,454
161724,323448,419,380,450
161725,323450,418,381,454
161726,323452,423,380,449
161727,323454,421,381,452
161728,323456,421,378,448
161729,323458,416,382,454
161730,323460,424,381,451
161731,323462,420,381,452
161732,323464,418,380,446
161733,323466,422,381,447
161734,323468,422,380,453
161735,323470,421,380,449
161736,323472,419,380,447
161737,323474,418,381,453
161738,323476,421,377,453
161739,323478,421,380,450
161740,323480,422,380,449
161741,323482,418,382,451
161742,323484,421,382,450
161743,323486,418,380,453
161744,323488,422,380,446
161745,323490,420,380,447
161746,323492,421,378,454
161747,323494,420,379,446
161748,323496,418,379,451
161749,323498,421,379,450
161750,323500,419,382,450
161751,323502,421,378,451
161752,323504,419,379,453
161753,323506,419,380,452
161754,323508,418,383,450
161755,323510,416,381,451
161756,323512,423,377,450
161757,323514,420,381,450
161758,323516,419,377,452
161759,323518,419,379,448
161760,323520,418,380,450
161761,323522,419,377,450
161762,323524,423,380,448
161763,323526,420,380,448
161764,323528,423,380,451
161765,323530,422,378,450
161766,323532,420,380,455
161767,323534,417,380,453
161768,323536,419,382,453
161769,323538,421,379,451
161770,323540,420,379,452
161771,323542,421,383,452
161772,323544,418,383,450
161773,323546,421,381,449
161774,323548,419,377,446
161775,323550,421,379,447
161776,323552,420,378,446
161777,323554,420,376,450
161778,323556,422,377,447
161779,323558,422,382,447
161780,323560,421,381,450
161781,323562,423,381,449
161782,323564,421,381,451
161783,323566,420,377,447
161784,323568,420,375,453
161785,323570,424,381,450
161786,323572,419,383,449
161787,323574,417,377,453
161788,323576,418,381,448
161789,323578,419,382,448
161790,323580,420,379,450
161791,323582,419,379,448
161792,323584,419,380,450
161793,323586,418,380,450
161794,323588,417,384,450
161795,323590,420,382,449
161796,323592,417,381,449
161797,323594,423,381,449
161798,323596,419,383,449
161799,323598,420,378,451
161800,323600,422,384,452
161801,323602,421,378,453
161802,323604,421,380,446
161803,323606,420,380,448
161804,323608,417,378,454
161805,323610,419,383,450
161806,323612,419,382,451
161807,323614,422,383,449
161808,323616,419,377,448
161809,323618,424,378,449
161810,323620,422,381,450
161811,323622,421,379,452
161812,323624,423,380,450
161813,323626,422,382,450
161814,323628,419,378,450
161815,323630,422,376,450
161816,323632,418,379,450
161817,323634,420,381,446
161818,323636,417,377,450
161819,323638,422,383,448
161820,323640,415,382,454
161821,323642,421,380,451
161822,323644,421,384,450
161823,323646,419,379,451
161824,323648,420,384,450
161825,323650,419,378,455
161826,323652,420,380,449
161827,323654,419,382,450
161828,323656,421,379,448
161829,323658,418,380,449
161830,323660,417,380,448
161831,323662,418,378,451
161832,323664,418,381,450
161833,323666,418,382,453
161834,323668,421,378,450
161835,323670,423,382,446
161836,323672,417,379,447
161837,323674,421,379,448
161838,323676,420,378,452
161839,323678,421,381,452
161840,323680,417,381,446
161841,323682,425,382,454
161842,323684,421,381,450
161843,323686,417,377,446
161844,323688,419,380,451
161845,323690,418,382,448
161846,323692,417,381,451
161847,323694,420,381,449
161848,323696,422,379,453
161849,323698,420,377,450
161850,323700,421,382,451
161851,323702,421,380,447
161852,323704,418,380,451
161853,323706,419,383,451
161854,323708,418,379,450
161855,323710,420,380,446
161856,323712,418,381,452
161857,323714,419,379,452
161858,323716,420,378,449
161859,323718,421,381,453
161860,323720,420,380,449
161861,323722,418,381,450
161862,323724,421,378,453
161863,323726,421,383,448
161864,323728,421,379,450
161865,323730,420,383,451
161866,323732,418,377,446
161867,323734,421,383,447
161868,323736,420,383,450
161869,323738,418,381,453
161870,323740,421,379,449
161871,323742,420,381,449
161872,323744,420,382,449
161873,323746,416,377,453
161874,323748,420,379,452
161875,323750,425,383,449
161876,323752,418,381,448
161877,323754,420,379,451
161878,323756,420,382,451
161879,323758,418,377,449
161880,323760,421,379,452
161881,323762,417,378,450
161882,323764,423,377,448
161883,323766,419,378,449
161884,323768,423,375,449
161885,323770,420,380,446
161886,323772,421,381,452
161887,323774,416,379,451
161888,323776,422,379,452
161889,323778,416,380,448
161890,323780,419,378,449
161891,323782,419,380,449
161892,323784,421,382,449
161893,323786,418,381,447
161894,323788,420,380,451
161895,323790,419,379,450
161896,323792,419,378,450
161897,323794,418,382,450
161898,323796,419,381,450
161899,323798,422,379,446
161900,323800,422,383,451
161901,323802,418,377,448
161902,323804,418,379,452
161903,323806,423,379,448
161904,323808,420,381,447
161905,323810,419,379,448
161906,323812,419,382,448
161907,323814,424,382,450
161908,323816,419,382,449
161909,323818,421,382,449
161910,323820,417,380,450
161911,323822,422,381,454
161912,323824,419,380,448
161913,323826,419,384,449
161914,323828,418,375,449
161915,323830,419,378,445
161916,323832,418,382,449
161917,323834,419,378,449
161918,323836,420,381,453
161919,323838,424,383,449
161920,323840,417,378,453
161921,323842,420,379,451
161922,323844,417,380,450
161923,323846,418,382,449
161924,323848,421,377,449
161925,323850,419,381,449
161926,323852,419,380,448
161927,323854,418,378,452
161928,323856,417,377,451
161929,323858,419,379,451
161930,323860,422,380,451
161931,323862,418,383,449
161932,323864,420,382,454
161933,323866,421,383,448
161934,323868,421,382,453
161935,323870,420,379,451
161936,323872,420,381,451
161937,323874,423,378,449
161938,323876,423,378,450
161939,323878,418,385,449
161940,323880,420,378,450
161941,323882,421,377,445
161942,323884,419,379,449
161943,323886,420,379,449
161944,323888,417,379,450
161945,323890,413,378,450
161946,323892,421,378,448
161947,323894,419,380,449
161948,323896,420,379,446
161949,323898,417,375,449
161950,323900,418,381,451
161951,323902,420,381,451
161952,323904,423,383,450
161953,323906,418,378,447
161954,323908,419,381,448
161955,323910,420,379,452
161956,323912,415,380,449
161957,323914,419,379,447
161958,323916,418,380,450
161959,323918,419,378,452
161960,323920,419,382,453
161961,323922,417,380,446
161962,323924,419,379,446
161963,323926,420,380,453
161964,323928,419,379,452
161965,323930,416,384,450
161966,323932,421,382,449
161967,323934,420,380,449
161968,323936,420,380,449
161969,323938,419,377,452
161970,323940,421,380,455
161971,323942,418,380,452
161972,323944,421,380,455
161973,323946,424,381,453
161974,323948,419,381,447
161975,323950,420,382,452
161976,323952,418,379,449
161977,323954,420,380,451
161978,323956,422,381,450
161979,323958,421,381,449
161980,323960,417,380,449
161981,323962,422,383,451
161982,323964,417,381,451
161983,323966,420,378,452
161984,323968,420,377,448
161985,323970,420,383,449
161986,323972,424,380,450
161987,323974,420,381,451
161988,323976,417,378,451
161989,323978,422,378,450
161990,323980,419,380,448
161991,323982,421,382,450
161992,323984,420,378,448
161993,323986,419,379,447
161994,323988,420,381,450
161995,323990,421,381,449
161996,323992,421,379,450
161997,323994,421,378,448
161998,323996,420,385,449
161999,323998,422,380,449
162000,324000,422,380,454
162001,324002,421,376,449
162002,324004,421,380,449
162003,324006,420,377,444
162004,324008,422,378,452
162005,324010,421,380,451
162006,324012,424,380,447
162007,324014,422,380,452
162008,324016,422,380,450
162009,324018,418,378,455
162010,324020,422,379,449
162011,324022,419,377,451
162012,324024,415,380,447
162013,324026,421,378,449
162014,324028,422,378,447
162015,324030,421,380,454
162016,324032,419,381,450
162017,324034,423,383,448
162018,324036,419,380,448
162019,324038,422,378,451
162020,324040,422,381,452
162021,324042,420,380,451
162022,324044,420,379,449
162023,324046,419,381,448
162024,324048,418,381,453
162025,324050,419,380,451
162026,324052,421,378,449
162027,324054,419,386,450
162028,324056,418,383,447
162029,324058,426,382,450
162030,324060,420,382,450
162031,324062,417,379,450
162032,324064,422,379,448
162033,324066,422,383,451
162034,324068,422,386,448
162035,324070,418,378,449
162036,324072,422,380,452
162037,324074,423,377,445
162038,324076,419,378,449
162039,324078,421,381,450
162040,324080,418,378,445
162041,324082,421,379,448
162042,324084,420,378,449
162043,324086,420,380,450
162044,324088,421,380,450
162045,324090,420,380,451
162046,324092,421,384,455
162047,324094,423,377,453
162048,324096,421,383,451
162049,324098,419,379,451
162050,324100,418,380,451
162051,324102,420,380,457
162052,324104,420,381,447
162053,324106,423,381,450
162054,324108,419,380,451
162055,324110,420,381,449
162056,324112,421,376,449
162057,324114,421,381,445
162058,324116,418,378,451
162059,324118,423,384,449
162060,324120,417,381,451
162061,324122,419,383,449
162062,324124,418,382,453
162063,324126,417,378,452
162064,324128,420,379,453
162065,324130,416,381,450
162066,324132,420,380,446
162067,324134,421,377,454
162068,324136,419,380,450
